Region/Country/Area,Region,Year,Series,Value
156,China,2010,Students enrolled in tertiary education (thousands),31046.735
156,China,2010,Gross enrollment ratio - Tertiary (male),23.4937
156,China,2010,Gross enrollment ratio - Tertiary (female),24.9561
156,China,2014,Students enrolled in primary education (thousands),95107.117
156,China,2014,Gross enrollment ratio - Primary (male),95.7645
156,China,2014,Gross enrollment ratio - Primary (female),95.8334
156,China,2014,Students enrolled in secondary education (thousands),88691.79
156,China,2014,Students enrolled in tertiary education (thousands),41924.198
156,China,2014,Gross enrollment ratio - Tertiary (male),39.4341
156,China,2014,Gross enrollment ratio - Tertiary (female),45.757
156,China,2015,Students enrolled in primary education (thousands),95958.037
156,China,2015,Gross enrollment ratio - Primary (male),96.2093
156,China,2015,Gross enrollment ratio - Primary (female),96.4455
156,China,2015,Students enrolled in secondary education (thousands),86127.197
156,China,2015,Students enrolled in tertiary education (thousands),43367.394
156,China,2015,Gross enrollment ratio - Tertiary (male),42.3376
156,China,2015,Gross enrollment ratio - Tertiary (female),50.1787
156,China,2018,Students enrolled in primary education (thousands),101872.977
156,China,2018,Gross enrollment ratio - Primary (male),99.7
156,China,2018,Gross enrollment ratio - Primary (female),100.8316
156,China,2018,Students enrolled in secondary education (thousands),84321.859
156,China,2018,Students enrolled in tertiary education (thousands),44935.169
156,China,2018,Gross enrollment ratio - Tertiary (male),45.9284
156,China,2018,Gross enrollment ratio - Tertiary (female),55.8812
344,"China, Hong Kong SAR",2005,Students enrolled in primary education (thousands),451.171
344,"China, Hong Kong SAR",2005,Students enrolled in secondary education (thousands),498.354
344,"China, Hong Kong SAR",2005,Gross enrollment ratio - Secondary (male),81.9397
344,"China, Hong Kong SAR",2005,Gross enrollment ratio - Secondary (female),82.7249
344,"China, Hong Kong SAR",2005,Students enrolled in tertiary education (thousands),152.294
344,"China, Hong Kong SAR",2005,Gross enrollment ratio - Tertiary (male),33.4184
344,"China, Hong Kong SAR",2005,Gross enrollment ratio - Tertiary (female),33.6394
344,"China, Hong Kong SAR",2010,Students enrolled in primary education (thousands),348.549
344,"China, Hong Kong SAR",2010,Students enrolled in secondary education (thousands),508.269
344,"China, Hong Kong SAR",2010,Gross enrollment ratio - Secondary (male),87.9032
344,"China, Hong Kong SAR",2010,Gross enrollment ratio - Secondary (female),88.1831
344,"China, Hong Kong SAR",2010,Students enrolled in tertiary education (thousands),264.761
344,"China, Hong Kong SAR",2010,Gross enrollment ratio - Tertiary (male),59.7375
344,"China, Hong Kong SAR",2010,Gross enrollment ratio - Tertiary (female),59.4616
344,"China, Hong Kong SAR",2014,Students enrolled in primary education (thousands),324.171
344,"China, Hong Kong SAR",2014,Gross enrollment ratio - Primary (male),108.8497
344,"China, Hong Kong SAR",2014,Gross enrollment ratio - Primary (female),109.8198
344,"China, Hong Kong SAR",2014,Students enrolled in secondary education (thousands),415.971
344,"China, Hong Kong SAR",2014,Gross enrollment ratio - Secondary (male),102.2204
344,"China, Hong Kong SAR",2014,Gross enrollment ratio - Secondary (female),100.5043
344,"China, Hong Kong SAR",2014,Students enrolled in tertiary education (thousands),304.8858
344,"China, Hong Kong SAR",2014,Gross enrollment ratio - Tertiary (male),65.384
344,"China, Hong Kong SAR",2014,Gross enrollment ratio - Tertiary (female),73.2607
344,"China, Hong Kong SAR",2015,Students enrolled in primary education (thousands),332.531
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Primary (male),109.3115
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Primary (female),111.2375
344,"China, Hong Kong SAR",2015,Students enrolled in secondary education (thousands),393.952
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Secondary (male),103.0512
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Secondary (female),101.367
344,"China, Hong Kong SAR",2015,Students enrolled in tertiary education (thousands),298.6427
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Tertiary (male),65.2312
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Tertiary (female),73.9779
344,"China, Hong Kong SAR",2018,Students enrolled in primary education (thousands),365.732
344,"China, Hong Kong SAR",2018,Gross enrollment ratio - Primary (male),106.3924
344,"China, Hong Kong SAR",2018,Gross enrollment ratio - Primary (female),111.1568
344,"China, Hong Kong SAR",2018,Students enrolled in secondary education (thousands),349.086
344,"China, Hong Kong SAR",2018,Gross enrollment ratio - Secondary (male),109.075
344,"China, Hong Kong SAR",2018,Gross enrollment ratio - Secondary (female),105.7951
344,"China, Hong Kong SAR",2018,Students enrolled in tertiary education (thousands),298.1967
344,"China, Hong Kong SAR",2018,Gross enrollment ratio - Tertiary (male),72.8982
344,"China, Hong Kong SAR",2018,Gross enrollment ratio - Tertiary (female),81.1176
446,"China, Macao SAR",2005,Students enrolled in primary education (thousands),37.401
446,"China, Macao SAR",2005,Gross enrollment ratio - Primary (male),102.9693
446,"China, Macao SAR",2005,Gross enrollment ratio - Primary (female),96.7806
446,"China, Macao SAR",2005,Students enrolled in secondary education (thousands),46.539
446,"China, Macao SAR",2005,Gross enrollment ratio - Secondary (male),89.3614
446,"China, Macao SAR",2005,Gross enrollment ratio - Secondary (female),83.2899
446,"China, Macao SAR",2005,Students enrolled in tertiary education (thousands),23.42
446,"China, Macao SAR",2005,Gross enrollment ratio - Tertiary (male),65.775
446,"China, Macao SAR",2005,Gross enrollment ratio - Tertiary (female),44.2086
446,"China, Macao SAR",2010,Students enrolled in primary education (thousands),25.326
446,"China, Macao SAR",2010,Gross enrollment ratio - Primary (male),95.7831
446,"China, Macao SAR",2010,Gross enrollment ratio - Primary (female),93.9989
446,"China, Macao SAR",2010,Students enrolled in secondary education (thousands),38.222
446,"China, Macao SAR",2010,Gross enrollment ratio - Secondary (male),89.1622
446,"China, Macao SAR",2010,Gross enrollment ratio - Secondary (female),86.3767
446,"China, Macao SAR",2010,Students enrolled in tertiary education (thousands),29.476
446,"China, Macao SAR",2010,Gross enrollment ratio - Tertiary (male),56.0877
446,"China, Macao SAR",2010,Gross enrollment ratio - Tertiary (female),54.0935
446,"China, Macao SAR",2014,Students enrolled in primary education (thousands),22.862
446,"China, Macao SAR",2014,Gross enrollment ratio - Primary (male),97.7621
446,"China, Macao SAR",2014,Gross enrollment ratio - Primary (female),96.9536
446,"China, Macao SAR",2014,Students enrolled in secondary education (thousands),32.054
446,"China, Macao SAR",2014,Gross enrollment ratio - Secondary (male),94.3811
446,"China, Macao SAR",2014,Gross enrollment ratio - Secondary (female),91.9614
446,"China, Macao SAR",2014,Students enrolled in tertiary education (thousands),29.521
446,"China, Macao SAR",2014,Gross enrollment ratio - Tertiary (male),57.0321
446,"China, Macao SAR",2014,Gross enrollment ratio - Tertiary (female),72.9798
446,"China, Macao SAR",2015,Students enrolled in primary education (thousands),24.252
446,"China, Macao SAR",2015,Gross enrollment ratio - Primary (male),100.1108
446,"China, Macao SAR",2015,Gross enrollment ratio - Primary (female),98.5231
446,"China, Macao SAR",2015,Students enrolled in secondary education (thousands),30.088
446,"China, Macao SAR",2015,Gross enrollment ratio - Secondary (male),95.2253
446,"China, Macao SAR",2015,Gross enrollment ratio - Secondary (female),93.8076
446,"China, Macao SAR",2015,Students enrolled in tertiary education (thousands),30.771
446,"China, Macao SAR",2015,Gross enrollment ratio - Tertiary (male),62.0593
446,"China, Macao SAR",2015,Gross enrollment ratio - Tertiary (female),80.8249
446,"China, Macao SAR",2018,Students enrolled in primary education (thousands),30.169
446,"China, Macao SAR",2018,Gross enrollment ratio - Primary (male),100.7281
446,"China, Macao SAR",2018,Gross enrollment ratio - Primary (female),100.0689
446,"China, Macao SAR",2018,Students enrolled in secondary education (thousands),26.608
446,"China, Macao SAR",2018,Gross enrollment ratio - Secondary (male),101.1619
446,"China, Macao SAR",2018,Gross enrollment ratio - Secondary (female),100.903
446,"China, Macao SAR",2018,Students enrolled in tertiary education (thousands),33.098
446,"China, Macao SAR",2018,Gross enrollment ratio - Tertiary (male),77.4285
446,"China, Macao SAR",2018,Gross enrollment ratio - Tertiary (female),104.461
170,Colombia,2005,Students enrolled in primary education (thousands),5298.257
170,Colombia,2005,Gross enrollment ratio - Primary (male),122.5995
170,Colombia,2005,Gross enrollment ratio - Primary (female),120.4072
170,Colombia,2005,Students enrolled in secondary education (thousands),4297.228
170,Colombia,2005,Gross enrollment ratio - Secondary (male),78.6698
170,Colombia,2005,Gross enrollment ratio - Secondary (female),87.2285
170,Colombia,2005,Students enrolled in tertiary education (thousands),1223.594
170,Colombia,2005,Gross enrollment ratio - Tertiary (male),29.5094
170,Colombia,2005,Gross enrollment ratio - Tertiary (female),31.905
170,Colombia,2010,Students enrolled in primary education (thousands),5084.972
170,Colombia,2010,Gross enrollment ratio - Primary (male),121.31
170,Colombia,2010,Gross enrollment ratio - Primary (female),119.2929
170,Colombia,2010,Students enrolled in secondary education (thousands),5079.732
170,Colombia,2010,Gross enrollment ratio - Secondary (male),93.0111
170,Colombia,2010,Gross enrollment ratio - Secondary (female),102.2694
170,Colombia,2010,Students enrolled in tertiary education (thousands),1674.42
170,Colombia,2010,Gross enrollment ratio - Tertiary (male),37.5472
170,Colombia,2010,Gross enrollment ratio - Tertiary (female),41.3438
170,Colombia,2014,Students enrolled in primary education (thousands),4542.644
170,Colombia,2014,Gross enrollment ratio - Primary (male),116.3538
170,Colombia,2014,Gross enrollment ratio - Primary (female),112.654
170,Colombia,2014,Students enrolled in secondary education (thousands),4827.962
170,Colombia,2014,Gross enrollment ratio - Secondary (male),91.3895
170,Colombia,2014,Gross enrollment ratio - Secondary (female),98.7378
170,Colombia,2014,Students enrolled in tertiary education (thousands),2220.652
170,Colombia,2014,Gross enrollment ratio - Tertiary (male),47.7461
170,Colombia,2014,Gross enrollment ratio - Tertiary (female),55.2167
170,Colombia,2015,Students enrolled in primary education (thousands),4479.218
170,Colombia,2015,Gross enrollment ratio - Primary (male),116.9788
170,Colombia,2015,Gross enrollment ratio - Primary (female),113.406
170,Colombia,2015,Students enrolled in secondary education (thousands),4793.963
170,Colombia,2015,Gross enrollment ratio - Secondary (male),91.4541
170,Colombia,2015,Gross enrollment ratio - Secondary (female),98.1256
170,Colombia,2015,Students enrolled in tertiary education (thousands),2293.55
170,Colombia,2015,Gross enrollment ratio - Tertiary (male),49.2762
170,Colombia,2015,Gross enrollment ratio - Tertiary (female),57.4342
170,Colombia,2018,Students enrolled in primary education (thousands),4303.833
170,Colombia,2018,Gross enrollment ratio - Primary (male),116.2172
170,Colombia,2018,Gross enrollment ratio - Primary (female),112.7591
170,Colombia,2018,Students enrolled in secondary education (thousands),4821.029
170,Colombia,2018,Gross enrollment ratio - Secondary (male),95.03
170,Colombia,2018,Gross enrollment ratio - Secondary (female),100.0915
170,Colombia,2018,Students enrolled in tertiary education (thousands),2408.041
170,Colombia,2018,Gross enrollment ratio - Tertiary (male),51.0903
170,Colombia,2018,Gross enrollment ratio - Tertiary (female),59.7243
174,Comoros,2003,Students enrolled in primary education (thousands),104.274
174,Comoros,2003,Gross enrollment ratio - Primary (male),120.8222
174,Comoros,2003,Gross enrollment ratio - Primary (female),99.4856
174,Comoros,2003,Students enrolled in secondary education (thousands),38.272
174,Comoros,2003,Gross enrollment ratio - Secondary (male),43.5031
174,Comoros,2003,Gross enrollment ratio - Secondary (female),36.5288
174,Comoros,2003,Students enrolled in tertiary education (thousands),1.707
174,Comoros,2003,Gross enrollment ratio - Tertiary (male),3.4845
174,Comoros,2003,Gross enrollment ratio - Tertiary (female),2.7073
174,Comoros,2004,Students enrolled in primary education (thousands),103.809
174,Comoros,2004,Gross enrollment ratio - Primary (male),114.546
174,Comoros,2004,Gross enrollment ratio - Primary (female),101.605
174,Comoros,2004,Students enrolled in secondary education (thousands),42.919
174,Comoros,2004,Gross enrollment ratio - Secondary (male),49.8404
174,Comoros,2004,Gross enrollment ratio - Secondary (female),37.9991
174,Comoros,2008,Students enrolled in primary education (thousands),111.115
174,Comoros,2008,Gross enrollment ratio - Primary (male),112.9876
174,Comoros,2008,Gross enrollment ratio - Primary (female),104.1426
174,Comoros,2010,Students enrolled in tertiary education (thousands),3.905
174,Comoros,2010,Gross enrollment ratio - Tertiary (male),6.616
174,Comoros,2010,Gross enrollment ratio - Tertiary (female),4.9263
174,Comoros,2014,Students enrolled in primary education (thousands),120.381
174,Comoros,2014,Gross enrollment ratio - Primary (male),108.6233
174,Comoros,2014,Gross enrollment ratio - Primary (female),101.1995
